Frame 3: X=540, Y=472, Radius=33
Frame 3: X=532, Y=472, Radius=33
Frame 3: X=862, Y=442, Radius=10
Frame 3: X=551, Y=473, Radius=61
Frame 3: X=560, Y=423, Radius=20
Frame 3: X=862, Y=423, Radius=11
Frame 3: X=826, Y=442, Radius=30
Frame 3: X=873, Y=443, Radius=33
Frame 3: X=835, Y=443, Radius=33
Frame 3: X=810, Y=442, Radius=32
Frame 3: X=850, Y=476, Radius=90
Frame 3: X=626, Y=470, Radius=73
Frame 3: X=1739, Y=387, Radius=23
Frame 3: X=881, Y=346, Radius=27
Frame 3: X=631, Y=301, Radius=44
Frame 3: X=485, Y=412, Radius=159
Frame 3: X=866, Y=246, Radius=18
Frame 3: X=1149, Y=248, Radius=31
Frame 3: X=1767, Y=373, Radius=140
Frame 3: X=1195, Y=229, Radius=21
Frame 3: X=1028, Y=230, Radius=16
Frame 3: X=1085, Y=231, Radius=28
Frame 3: X=1585, Y=223, Radius=36
Frame 3: X=1136, Y=222, Radius=18
Frame 3: X=1185, Y=440, Radius=617
Frame 3: X=1186, Y=223, Radius=23
Frame 3: X=1330, Y=217, Radius=16
Frame 3: X=1297, Y=217, Radius=13
Frame 3: X=1409, Y=214, Radius=20
Frame 3: X=539, Y=264, Radius=63
Frame 3: X=962, Y=220, Radius=26
Frame 3: X=916, Y=180, Radius=13
Frame 3: X=1732, Y=198, Radius=33
Frame 3: X=1244, Y=158, Radius=95
Frame 3: X=1373, Y=150, Radius=32
Frame 3: X=809, Y=149, Radius=43
Frame 3: X=1704, Y=146, Radius=19
Frame 3: X=1014, Y=149, Radius=73
Frame 3: X=1451, Y=145, Radius=33
Frame 3: X=1091, Y=128, Radius=49
Frame 3: X=1672, Y=126, Radius=65
Frame 3: X=1312, Y=142, Radius=296
Frame 3: X=972, Y=121, Radius=6
Frame 3: X=1642, Y=115, Radius=102
Frame 3: X=1120, Y=109, Radius=6
Frame 3: X=1156, Y=109, Radius=11
Frame 3: X=1013, Y=111, Radius=16
Frame 3: X=1075, Y=104, Radius=15
Frame 3: X=1328, Y=93, Radius=10
Frame 3: X=954, Y=90, Radius=14
Frame 3: X=1240, Y=87, Radius=11
Frame 3: X=1207, Y=89, Radius=22
Frame 3: X=1117, Y=72, Radius=9
Frame 3: X=1368, Y=77, Radius=19
Frame 3: X=1350, Y=68, Radius=11
Frame 3: X=717, Y=111, Radius=69
Frame 3: X=916, Y=56, Radius=5
Frame 3: X=1684, Y=64, Radius=20
Frame 3: X=1220, Y=86, Radius=76
Frame 3: X=1216, Y=55, Radius=12
Frame 3: X=1325, Y=46, Radius=17
Frame 3: X=1160, Y=72, Radius=32
Frame 3: X=1294, Y=38, Radius=12
Frame 3: X=1241, Y=30, Radius=12
Frame 3: X=1196, Y=35, Radius=12
Frame 3: X=1166, Y=25, Radius=9
Frame 3: X=1260, Y=27, Radius=15
Frame 3: X=1147, Y=70, Radius=58
Frame 3: X=970, Y=20, Radius=10
Frame 3: X=1173, Y=14, Radius=20
Frame 3: X=1643, Y=13, Radius=10
Frame 3: X=1348, Y=28, Radius=33
Frame 3: X=1582, Y=48, Radius=48
Frame 3: X=1661, Y=52, Radius=103
Frame 3: X=1426, Y=93, Radius=143
Frame 3: X=1470, Y=32, Radius=32
Frame 3: X=1388, Y=30, Radius=56
Frame 3: X=1325, Y=22, Radius=25
Frame 3: X=1206, Y=14, Radius=23
Frame 3: X=1131, Y=3, Radius=18
Frame 3: X=1085, Y=22, Radius=22
Frame 3: X=1046, Y=41, Radius=41
Frame 3: X=982, Y=24, Radius=24
Frame 3: X=958, Y=8, Radius=10
Frame 3: X=992, Y=68, Radius=85
Frame 3: X=1338, Y=101, Radius=420
Frame 3: X=896, Y=13, Radius=13
Frame 3: X=903, Y=24, Radius=29
Frame 3: X=861, Y=20, Radius=20
Frame 3: X=680, Y=127, Radius=225
Frame 4: X=1339, Y=1065, Radius=13
Frame 4: X=285, Y=1059, Radius=19
Frame 4: X=1109, Y=1055, Radius=24
Frame 4: X=1751, Y=1052, Radius=26
Frame 4: X=110, Y=1050, Radius=28
Frame 4: X=1548, Y=1022, Radius=25
Frame 4: X=1488, Y=1023, Radius=58
Frame 4: X=1485, Y=1016, Radius=25
Frame 4: X=1477, Y=1045, Radius=124
Frame 4: X=1387, Y=1013, Radius=27
Frame 4: X=1667, Y=990, Radius=24
Frame 4: X=1700, Y=985, Radius=27
Frame 4: X=665, Y=1012, Radius=29
Frame 4: X=1630, Y=980, Radius=40
Frame 4: X=1015, Y=979, Radius=33
Frame 4: X=662, Y=1027, Radius=52
Frame 4: X=945, Y=973, Radius=34
Frame 4: X=772, Y=1025, Radius=110
Frame 4: X=980, Y=969, Radius=60
Frame 4: X=1368, Y=976, Radius=16
Frame 4: X=466, Y=1018, Radius=60
Frame 4: X=1657, Y=1013, Radius=106
Frame 4: X=287, Y=988, Radius=48
Frame 4: X=1587, Y=1001, Radius=69
Frame 4: X=617, Y=943, Radius=75
Frame 4: X=1535, Y=936, Radius=20
Frame 4: X=623, Y=938, Radius=79
Frame 4: X=1442, Y=928, Radius=11
Frame 4: X=113, Y=969, Radius=44
Frame 4: X=1345, Y=990, Radius=72
Frame 4: X=872, Y=918, Radius=76
Frame 4: X=879, Y=912, Radius=78
Frame 4: X=1212, Y=1016, Radius=117
Frame 4: X=277, Y=908, Radius=53
Frame 4: X=1258, Y=927, Radius=90
Frame 4: X=1129, Y=905, Radius=38
Frame 4: X=564, Y=897, Radius=34
Frame 4: X=217, Y=898, Radius=16
Frame 4: X=1049, Y=900, Radius=40
Frame 4: X=991, Y=1012, Radius=122
Frame 4: X=592, Y=893, Radius=21
Frame 4: X=497, Y=891, Radius=30
Frame 4: X=503, Y=886, Radius=23
Frame 4: X=912, Y=888, Radius=70
Frame 4: X=285, Y=880, Radius=28
Frame 4: X=762, Y=876, Radius=67
Frame 4: X=421, Y=894, Radius=421
Frame 4: X=483, Y=855, Radius=63
Frame 4: X=380, Y=855, Radius=25
Frame 4: X=1725, Y=840, Radius=12
Frame 4: X=28, Y=822, Radius=29
Frame 4: X=1659, Y=807, Radius=24
Frame 4: X=116, Y=806, Radius=34
Frame 4: X=1309, Y=797, Radius=46
Frame 4: X=1187, Y=789, Radius=33
Frame 4: X=535, Y=809, Radius=27
Frame 4: X=1207, Y=782, Radius=43
Frame 4: X=249, Y=785, Radius=41
Frame 4: X=959, Y=778, Radius=71
Frame 4: X=1625, Y=780, Radius=33
Frame 4: X=1497, Y=771, Radius=31
Frame 4: X=992, Y=919, Radius=768
Frame 4: X=947, Y=740, Radius=11
Frame 4: X=1259, Y=745, Radius=16
Frame 4: X=1147, Y=754, Radius=29
Frame 4: X=957, Y=741, Radius=34
Frame 4: X=1061, Y=721, Radius=38
Frame 4: X=1180, Y=659, Radius=89
Frame 4: X=477, Y=646, Radius=73
Frame 4: X=626, Y=627, Radius=75
Frame 4: X=555, Y=473, Radius=33
Frame 4: X=568, Y=472, Radius=33
Frame 4: X=562, Y=472, Radius=33
Frame 4: X=546, Y=472, Radius=33
Frame 4: X=540, Y=472, Radius=33
Frame 4: X=532, Y=472, Radius=33
Frame 4: X=552, Y=474, Radius=61
Frame 4: X=560, Y=423, Radius=20
Frame 4: X=849, Y=476, Radius=90
Frame 4: X=626, Y=470, Radius=73
Frame 4: X=1739, Y=388, Radius=25
Frame 4: X=881, Y=345, Radius=27
Frame 4: X=631, Y=302, Radius=44
Frame 4: X=484, Y=414, Radius=156
Frame 4: X=1149, Y=247, Radius=31
Frame 4: X=1768, Y=373, Radius=139
Frame 4: X=1204, Y=229, Radius=31
Frame 4: X=1029, Y=229, Radius=16
Frame 4: X=1084, Y=231, Radius=28
Frame 4: X=1134, Y=221, Radius=18
Frame 4: X=1193, Y=500, Radius=634
Frame 4: X=1585, Y=223, Radius=36
Frame 4: X=1189, Y=223, Radius=25
Frame 4: X=1330, Y=217, Radius=16
Frame 4: X=1293, Y=218, Radius=10
Frame 4: X=1409, Y=213, Radius=20
Frame 4: X=761, Y=229, Radius=19
Frame 4: X=538, Y=264, Radius=63
Frame 4: X=951, Y=227, Radius=31
Frame 4: X=915, Y=180, Radius=13
Frame 4: X=1734, Y=192, Radius=37
Frame 4: X=1031, Y=160, Radius=13
Frame 4: X=1289, Y=155, Radius=123
Frame 4: X=809, Y=148, Radius=43
Frame 4: X=1705, Y=146, Radius=17
Frame 4: X=1015, Y=149, Radius=74
Frame 4: X=1454, Y=144, Radius=32
Frame 4: X=1092, Y=128, Radius=50
Frame 4: X=1672, Y=126, Radius=64
Frame 4: X=1327, Y=141, Radius=281
Frame 4: X=987, Y=122, Radius=7
Frame 4: X=972, Y=121, Radius=6
Frame 4: X=1729, Y=111, Radius=16
Frame 4: X=1634, Y=113, Radius=94
Frame 4: X=1119, Y=109, Radius=6
Frame 4: X=1322, Y=96, Radius=13
Frame 4: X=950, Y=90, Radius=12
Frame 4: X=1243, Y=82, Radius=16
Frame 4: X=1207, Y=87, Radius=21
Frame 4: X=1407, Y=112, Radius=122
Frame 4: X=1162, Y=81, Radius=18
Frame 4: X=1348, Y=70, Radius=10
Frame 4: X=1368, Y=83, Radius=24
Frame 4: X=1255, Y=65, Radius=11
Frame 4: X=1117, Y=67, Radius=12
Frame 4: X=717, Y=111, Radius=69
Frame 4: X=916, Y=56, Radius=5
Frame 4: X=1685, Y=63, Radius=18
Frame 4: X=1221, Y=89, Radius=78
Frame 4: X=1588, Y=66, Radius=25
Frame 4: X=1325, Y=46, Radius=17
Frame 4: X=1296, Y=40, Radius=8
Frame 4: X=1359, Y=44, Radius=13
Frame 4: X=1147, Y=70, Radius=58
Frame 4: X=1173, Y=13, Radius=20
Frame 4: X=1221, Y=20, Radius=34
Frame 4: X=1582, Y=48, Radius=48
Frame 4: X=1661, Y=52, Radius=103
Frame 4: X=1547, Y=53, Radius=56
Frame 4: X=1469, Y=31, Radius=32
Frame 4: X=1381, Y=13, Radius=16
Frame 4: X=1388, Y=30, Radius=56
Frame 4: X=1335, Y=14, Radius=17
Frame 4: X=1326, Y=22, Radius=25
Frame 4: X=1130, Y=4, Radius=16
Frame 4: X=1085, Y=21, Radius=22
Frame 4: X=1046, Y=42, Radius=42
Frame 4: X=982, Y=23, Radius=24
Frame 4: X=958, Y=8, Radius=10
Frame 4: X=992, Y=68, Radius=85
Frame 4: X=1338, Y=101, Radius=421
Frame 4: X=903, Y=24, Radius=29
Frame 4: X=861, Y=19, Radius=19
Frame 4: X=678, Y=130, Radius=226
Frame 5: X=1338, Y=1065, Radius=13
Frame 5: X=1753, Y=1064, Radius=15
Frame 5: X=1531, Y=1055, Radius=69
Frame 5: X=425, Y=1046, Radius=31
Frame 5: X=285, Y=1059, Radius=19
Frame 5: X=1110, Y=1050, Radius=28
Frame 5: X=110, Y=1050, Radius=28
Frame 5: X=1508, Y=1025, Radius=52
Frame 5: X=1407, Y=1037, Radius=54
Frame 5: X=1380, Y=1012, Radius=22
Frame 5: X=1667, Y=990, Radius=24
Frame 5: X=1703, Y=986, Radius=30
Frame 5: X=665, Y=1012, Radius=29
Frame 5: X=1665, Y=1027, Radius=91
Frame 5: X=1646, Y=982, Radius=25
Frame 5: X=1074, Y=979, Radius=32
Frame 5: X=660, Y=1027, Radius=52
Frame 5: X=981, Y=976, Radius=67
Frame 5: X=772, Y=1025, Radius=110
Frame 5: X=979, Y=970, Radius=60
Frame 5: X=1366, Y=983, Radius=22
Frame 5: X=466, Y=1018, Radius=60
Frame 5: X=287, Y=988, Radius=48
Frame 5: X=1588, Y=1000, Radius=69
Frame 5: X=1537, Y=935, Radius=17
Frame 5: X=656, Y=938, Radius=46
Frame 5: X=1443, Y=928, Radius=11
Frame 5: X=112, Y=969, Radius=45
Frame 5: X=1344, Y=990, Radius=72
Frame 5: X=1371, Y=933, Radius=16
Frame 5: X=872, Y=918, Radius=76
Frame 5: X=303, Y=910, Radius=27
Frame 5: X=878, Y=912, Radius=78
Frame 5: X=1261, Y=927, Radius=93
Frame 5: X=1130, Y=905, Radius=39
Frame 5: X=567, Y=897, Radius=31
Frame 5: X=1049, Y=899, Radius=40
Frame 5: X=210, Y=899, Radius=22
Frame 5: X=1100, Y=1008, Radius=230
Frame 5: X=505, Y=893, Radius=29
Frame 5: X=573, Y=890, Radius=39
Frame 5: X=505, Y=886, Radius=26
Frame 5: X=911, Y=889, Radius=69
Frame 5: X=286, Y=880, Radius=28
Frame 5: X=762, Y=876, Radius=67
Frame 5: X=421, Y=894, Radius=421
Frame 5: X=615, Y=865, Radius=66
Frame 5: X=486, Y=877, Radius=62
Frame 5: X=379, Y=855, Radius=25
Frame 5: X=1670, Y=820, Radius=17
Frame 5: X=1657, Y=808, Radius=26
Frame 5: X=95, Y=810, Radius=36
Frame 5: X=1433, Y=804, Radius=25
Frame 5: X=1317, Y=798, Radius=54
Frame 5: X=1186, Y=789, Radius=32
Frame 5: X=535, Y=809, Radius=27
Frame 5: X=231, Y=787, Radius=21
Frame 5: X=1204, Y=781, Radius=45
Frame 5: X=959, Y=777, Radius=71
Frame 5: X=1623, Y=782, Radius=30
Frame 5: X=1712, Y=795, Radius=54
Frame 5: X=1496, Y=771, Radius=30
Frame 5: X=992, Y=933, Radius=770
Frame 5: X=965, Y=741, Radius=10
Frame 5: X=945, Y=740, Radius=10
Frame 5: X=1258, Y=745, Radius=16
Frame 5: X=1130, Y=749, Radius=32
Frame 5: X=957, Y=740, Radius=34
Frame 5: X=1180, Y=658, Radius=89
Frame 5: X=475, Y=677, Radius=44
Frame 5: X=626, Y=627, Radius=75
Frame 5: X=555, Y=473, Radius=33
Frame 5: X=568, Y=472, Radius=33
Frame 5: X=561, Y=472, Radius=33
Frame 5: X=546, Y=472, Radius=33
Frame 5: X=540, Y=472, Radius=33
Frame 5: X=532, Y=472, Radius=33
Frame 5: X=626, Y=482, Radius=61
Frame 5: X=551, Y=473, Radius=60
Frame 5: X=850, Y=476, Radius=91
Frame 5: X=881, Y=345, Radius=27
Frame 5: X=631, Y=302, Radius=44
Frame 5: X=484, Y=443, Radius=185
Frame 5: X=1149, Y=247, Radius=31
Frame 5: X=1765, Y=374, Radius=137
Frame 5: X=1202, Y=228, Radius=27
Frame 5: X=1031, Y=229, Radius=13
Frame 5: X=1084, Y=231, Radius=28
Frame 5: X=1585, Y=223, Radius=36
Frame 5: X=1135, Y=221, Radius=18
Frame 5: X=1188, Y=462, Radius=622
Frame 5: X=1194, Y=223, Radius=30
Frame 5: X=1331, Y=217, Radius=17
Frame 5: X=1297, Y=217, Radius=13
Frame 5: X=1410, Y=213, Radius=12
Frame 5: X=538, Y=264, Radius=63
Frame 5: X=952, Y=227, Radius=31
Frame 5: X=915, Y=180, Radius=13
Frame 5: X=1030, Y=161, Radius=12
Frame 5: X=1245, Y=158, Radius=92
Frame 5: X=1135, Y=153, Radius=15
Frame 5: X=1375, Y=150, Radius=34
Frame 5: X=1704, Y=146, Radius=18
Frame 5: X=1014, Y=149, Radius=73
Frame 5: X=811, Y=149, Radius=45
Frame 5: X=910, Y=151, Radius=11
Frame 5: X=1467, Y=144, Radius=17
Frame 5: X=1091, Y=127, Radius=49
Frame 5: X=1707, Y=126, Radius=29
Frame 5: X=1642, Y=126, Radius=33
Frame 5: X=1327, Y=141, Radius=281
Frame 5: X=972, Y=121, Radius=6
Frame 5: X=1641, Y=115, Radius=102
Frame 5: X=1235, Y=107, Radius=8
Frame 5: X=1012, Y=110, Radius=16
Frame 5: X=1199, Y=97, Radius=8
Frame 5: X=1075, Y=103, Radius=16
Frame 5: X=1327, Y=93, Radius=10
Frame 5: X=954, Y=89, Radius=14
Frame 5: X=1241, Y=82, Radius=15
Frame 5: X=1207, Y=87, Radius=21
Frame 5: X=1050, Y=89, Radius=24
Frame 5: X=1406, Y=112, Radius=121
Frame 5: X=1158, Y=92, Radius=28
Frame 5: X=1255, Y=66, Radius=11
Frame 5: X=1368, Y=82, Radius=24
Frame 5: X=1347, Y=68, Radius=11
Frame 5: X=1115, Y=68, Radius=14
Frame 5: X=715, Y=111, Radius=70
Frame 5: X=1308, Y=60, Radius=12
Frame 5: X=916, Y=55, Radius=6
Frame 5: X=1685, Y=64, Radius=18
Frame 5: X=1216, Y=54, Radius=10
Frame 5: X=1221, Y=89, Radius=78
Frame 5: X=1325, Y=45, Radius=18
Frame 5: X=1294, Y=41, Radius=11
Frame 5: X=1241, Y=30, Radius=12
Frame 5: X=1194, Y=33, Radius=11
Frame 5: X=1262, Y=29, Radius=16
Frame 5: X=1165, Y=24, Radius=9
Frame 5: X=1148, Y=70, Radius=58
Frame 5: X=1172, Y=14, Radius=20
Frame 5: X=1581, Y=48, Radius=48
Frame 5: X=1660, Y=52, Radius=103
Frame 5: X=1547, Y=53, Radius=55
Frame 5: X=1469, Y=31, Radius=32
Frame 5: X=1382, Y=13, Radius=15
Frame 5: X=1388, Y=30, Radius=56
Frame 5: X=1347, Y=27, Radius=34
Frame 5: X=1325, Y=22, Radius=25
Frame 5: X=1207, Y=16, Radius=21
Frame 5: X=1130, Y=4, Radius=17
Frame 5: X=1085, Y=21, Radius=22
Frame 5: X=1046, Y=42, Radius=42
Frame 5: X=982, Y=24, Radius=24
Frame 5: X=959, Y=8, Radius=10
Frame 5: X=992, Y=68, Radius=85
Frame 5: X=1347, Y=108, Radius=429
Frame 5: X=903, Y=24, Radius=29
Frame 5: X=860, Y=20, Radius=20
Frame 5: X=679, Y=127, Radius=225
Frame 6: X=1338, Y=1065, Radius=13
Frame 6: X=1531, Y=1055, Radius=70
Frame 6: X=285, Y=1059, Radius=19
Frame 6: X=1109, Y=1055, Radius=24
Frame 6: X=1570, Y=1031, Radius=19
Frame 6: X=109, Y=1050, Radius=28
Frame 6: X=1483, Y=1023, Radius=29
Frame 6: X=1407, Y=1036, Radius=54
Frame 6: X=1407, Y=1009, Radius=23
Frame 6: X=1678, Y=992, Radius=12
Frame 6: X=665, Y=1011, Radius=29
Frame 6: X=1665, Y=1027, Radius=91
Frame 6: X=1664, Y=983, Radius=53
Frame 6: X=660, Y=1027, Radius=52
Frame 6: X=1051, Y=977, Radius=26
Frame 6: X=971, Y=976, Radius=62
Frame 6: X=772, Y=1025, Radius=110
Frame 6: X=971, Y=968, Radius=52
Frame 6: X=1365, Y=983, Radius=23
Frame 6: X=468, Y=1019, Radius=59
Frame 6: X=287, Y=988, Radius=48
Frame 6: X=1586, Y=1001, Radius=69
Frame 6: X=622, Y=944, Radius=69
Frame 6: X=1523, Y=936, Radius=25
Frame 6: X=649, Y=939, Radius=53
Frame 6: X=1432, Y=928, Radius=23
Frame 6: X=113, Y=969, Radius=45
Frame 6: X=1344, Y=990, Radius=72
Frame 6: X=1367, Y=937, Radius=20
Frame 6: X=874, Y=919, Radius=74
Frame 6: X=306, Y=916, Radius=47
Frame 6: X=1293, Y=915, Radius=61
Frame 6: X=313, Y=911, Radius=36
Frame 6: X=1199, Y=922, Radius=33
Frame 6: X=877, Y=913, Radius=77
Frame 6: X=1133, Y=904, Radius=36
Frame 6: X=207, Y=900, Radius=24
Frame 6: X=1048, Y=901, Radius=41
Frame 6: X=1100, Y=1008, Radius=230
Frame 6: X=537, Y=894, Radius=62
Frame 6: X=547, Y=889, Radius=66
Frame 6: X=913, Y=889, Radius=68
Frame 6: X=810, Y=878, Radius=19
Frame 6: X=749, Y=874, Radius=39
Frame 6: X=421, Y=895, Radius=421
Frame 6: X=637, Y=865, Radius=43
Frame 6: X=564, Y=861, Radius=15
Frame 6: X=482, Y=855, Radius=62
Frame 6: X=380, Y=855, Radius=25
Frame 6: X=20, Y=823, Radius=20
Frame 6: X=78, Y=813, Radius=24
Frame 6: X=1659, Y=806, Radius=24
Frame 6: X=1445, Y=805, Radius=23
Frame 6: X=1310, Y=797, Radius=47
Frame 6: X=533, Y=813, Radius=23
Frame 6: X=1191, Y=791, Radius=28
Frame 6: X=1205, Y=781, Radius=45
Frame 6: X=251, Y=784, Radius=41
Frame 6: X=965, Y=778, Radius=78
Frame 6: X=1626, Y=780, Radius=33
Frame 6: X=1713, Y=795, Radius=54
Frame 6: X=1497, Y=771, Radius=31
Frame 6: X=992, Y=956, Radius=773
Frame 6: X=963, Y=741, Radius=11
Frame 6: X=1260, Y=757, Radius=27
Frame 6: X=945, Y=740, Radius=10
Frame 6: X=1148, Y=753, Radius=29
Frame 6: X=957, Y=741, Radius=34
Frame 6: X=1084, Y=721, Radius=23
Frame 6: X=965, Y=717, Radius=31
Frame 6: X=1263, Y=666, Radius=8
Frame 6: X=1174, Y=664, Radius=84
Frame 6: X=476, Y=690, Radius=57
Frame 6: X=625, Y=627, Radius=75
Frame 6: X=865, Y=524, Radius=9
Frame 6: X=882, Y=520, Radius=22
Frame 6: X=893, Y=505, Radius=14
Frame 6: X=875, Y=494, Radius=6
Frame 6: X=835, Y=507, Radius=24
Frame 6: X=827, Y=509, Radius=26
Frame 6: X=816, Y=510, Radius=30
Frame 6: X=844, Y=511, Radius=33
Frame 6: X=807, Y=510, Radius=32
Frame 6: X=858, Y=461, Radius=13
Frame 6: X=568, Y=472, Radius=33
Frame 6: X=561, Y=472, Radius=33
Frame 6: X=554, Y=472, Radius=33
Frame 6: X=546, Y=472, Radius=33
Frame 6: X=540, Y=472, Radius=33
Frame 6: X=532, Y=472, Radius=33
Frame 6: X=863, Y=441, Radius=9
Frame 6: X=551, Y=473, Radius=61
Frame 6: X=557, Y=424, Radius=24
Frame 6: X=849, Y=423, Radius=9
Frame 6: X=862, Y=423, Radius=11
Frame 6: X=826, Y=442, Radius=30
Frame 6: X=873, Y=443, Radius=33
Frame 6: X=835, Y=442, Radius=33
Frame 6: X=809, Y=442, Radius=32
Frame 6: X=849, Y=476, Radius=90
Frame 6: X=626, Y=470, Radius=73
Frame 6: X=881, Y=345, Radius=27
Frame 6: X=631, Y=302, Radius=44
Frame 6: X=1763, Y=378, Radius=126
Frame 6: X=1149, Y=247, Radius=31
Frame 6: X=1085, Y=234, Radius=28
Frame 6: X=1205, Y=229, Radius=31
Frame 6: X=1031, Y=229, Radius=13
Frame 6: X=1188, Y=460, Radius=622
Frame 6: X=1134, Y=221, Radius=18
Frame 6: X=1585, Y=222, Radius=37
Frame 6: X=1189, Y=223, Radius=25
Frame 6: X=1330, Y=217, Radius=17
Frame 6: X=1297, Y=217, Radius=13
Frame 6: X=1773, Y=226, Radius=12
Frame 6: X=1409, Y=214, Radius=20
Frame 6: X=538, Y=264, Radius=63
Frame 6: X=951, Y=227, Radius=31
Frame 6: X=915, Y=180, Radius=13
Frame 6: X=1030, Y=161, Radius=14
Frame 6: X=1062, Y=157, Radius=15
Frame 6: X=1283, Y=155, Radius=130
Frame 6: X=1704, Y=146, Radius=18
Frame 6: X=1015, Y=149, Radius=74
Frame 6: X=809, Y=148, Radius=43
Frame 6: X=1435, Y=146, Radius=17
Frame 6: X=1470, Y=143, Radius=15
Frame 6: X=1091, Y=128, Radius=49
Frame 6: X=1673, Y=126, Radius=64
Frame 6: X=1344, Y=139, Radius=264
Frame 6: X=1748, Y=135, Radius=16
Frame 6: X=972, Y=121, Radius=6
Frame 6: X=1640, Y=115, Radius=103
Frame 6: X=1235, Y=106, Radius=9
Frame 6: X=1011, Y=112, Radius=15
Frame 6: X=1322, Y=96, Radius=13
Frame 6: X=955, Y=88, Radius=14
Frame 6: X=1241, Y=82, Radius=15
Frame 6: X=1050, Y=87, Radius=21
Frame 6: X=1158, Y=92, Radius=29
Frame 6: X=1368, Y=82, Radius=24
Frame 6: X=1255, Y=63, Radius=14
Frame 6: X=1308, Y=60, Radius=12
Frame 6: X=916, Y=55, Radius=5
Frame 6: X=1684, Y=64, Radius=19
Frame 6: X=1216, Y=54, Radius=10
Frame 6: X=1220, Y=85, Radius=77
Frame 6: X=1294, Y=39, Radius=11
Frame 6: X=1241, Y=30, Radius=12
Frame 6: X=1192, Y=32, Radius=9
Frame 6: X=1166, Y=24, Radius=9
Frame 6: X=1147, Y=70, Radius=58
Frame 6: X=1172, Y=14, Radius=20
Frame 6: X=1582, Y=48, Radius=48
Frame 6: X=1517, Y=59, Radius=239
Frame 6: X=1469, Y=31, Radius=32
Frame 6: X=1381, Y=13, Radius=15
Frame 6: X=1383, Y=31, Radius=54
Frame 6: X=1346, Y=27, Radius=34
Frame 6: X=1329, Y=25, Radius=29
Frame 6: X=1208, Y=17, Radius=21
Frame 6: X=1131, Y=3, Radius=18
Frame 6: X=1085, Y=22, Radius=22
Frame 6: X=1046, Y=38, Radius=38
Frame 6: X=981, Y=23, Radius=24
Frame 6: X=958, Y=8, Radius=10
Frame 6: X=992, Y=68, Radius=85
Frame 6: X=1347, Y=107, Radius=429
Frame 6: X=903, Y=24, Radius=29
Frame 6: X=601, Y=318, Radius=335
Frame 7: X=1338, Y=1065, Radius=13
Frame 7: X=285, Y=1059, Radius=19
Frame 7: X=1676, Y=1055, Radius=69
Frame 7: X=1109, Y=1055, Radius=24
Frame 7: X=1554, Y=1029, Radius=35
Frame 7: X=109, Y=1050, Radius=28
Frame 7: X=1484, Y=1023, Radius=29
Frame 7: X=1555, Y=1023, Radius=33
Frame 7: X=1406, Y=1015, Radius=46
Frame 7: X=1407, Y=1009, Radius=23
Frame 7: X=989, Y=1034, Radius=115
Frame 7: X=665, Y=1012, Radius=29
Frame 7: X=1598, Y=1006, Radius=28
Frame 7: X=1645, Y=982, Radius=47
Frame 7: X=661, Y=1027, Radius=51
Frame 7: X=993, Y=977, Radius=80
Frame 7: X=1029, Y=974, Radius=48
Frame 7: X=772, Y=1025, Radius=110
Frame 7: X=1365, Y=983, Radius=22
Frame 7: X=949, Y=965, Radius=30
Frame 7: X=468, Y=1019, Radius=59
Frame 7: X=287, Y=989, Radius=48
Frame 7: X=630, Y=945, Radius=61
Frame 7: X=1485, Y=1046, Radius=132
Frame 7: X=1537, Y=936, Radius=17
Frame 7: X=635, Y=938, Radius=66
Frame 7: X=112, Y=968, Radius=45
Frame 7: X=1345, Y=990, Radius=72
Frame 7: X=1367, Y=933, Radius=16
Frame 7: X=874, Y=918, Radius=74
Frame 7: X=290, Y=915, Radius=45
Frame 7: X=1265, Y=912, Radius=75
Frame 7: X=877, Y=913, Radius=77
Frame 7: X=1150, Y=906, Radius=19
Frame 7: X=291, Y=909, Radius=58
Frame 7: X=1212, Y=1015, Radius=117
Frame 7: X=1178, Y=918, Radius=19
Frame 7: X=1105, Y=903, Radius=13
Frame 7: X=1053, Y=898, Radius=36
Frame 7: X=940, Y=941, Radius=83
Frame 7: X=537, Y=894, Radius=62
Frame 7: X=546, Y=889, Radius=67
Frame 7: X=914, Y=888, Radius=68
Frame 7: X=763, Y=875, Radius=67
Frame 7: X=421, Y=895, Radius=421
Frame 7: X=631, Y=864, Radius=49
Frame 7: X=563, Y=861, Radius=15
Frame 7: X=486, Y=877, Radius=62
Frame 7: X=380, Y=855, Radius=25
Frame 7: X=26, Y=823, Radius=26
Frame 7: X=75, Y=813, Radius=21
Frame 7: X=1659, Y=807, Radius=24
Frame 7: X=115, Y=807, Radius=17
Frame 7: X=1337, Y=798, Radius=29
Frame 7: X=1284, Y=796, Radius=21
Frame 7: X=1241, Y=793, Radius=19
Frame 7: X=1190, Y=790, Radius=29
Frame 7: X=535, Y=809, Radius=27
Frame 7: X=1105, Y=785, Radius=35
Frame 7: X=1205, Y=781, Radius=44
Frame 7: X=263, Y=782, Radius=25
Frame 7: X=979, Y=784, Radius=63
Frame 7: X=1626, Y=780, Radius=33
Frame 7: X=1494, Y=771, Radius=31
Frame 7: X=994, Y=951, Radius=773
Frame 7: X=1262, Y=757, Radius=28
Frame 7: X=956, Y=740, Radius=18
Frame 7: X=1147, Y=753, Radius=29
Frame 7: X=1732, Y=783, Radius=61
Frame 7: X=957, Y=741, Radius=34
